comment_id,video_id,keyword,category,text,sentiment
Ugw3V4fMGsnutRUwYe54AaABAg,C1XyQewj8CA,makelar kasus MA,institusional,mudur cuk.. raisin!,netral
UgwgAQfPUxnFWgor36N4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Parah nya politisi yang rakus tetap bertahan.karna tidak pernah  berpikir moral yang sehat untuk bangsa ini.,negatif
Ugydi2kS1y80n3TfuOp4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Jika urusan diserahkan bukan kepada ahlinya, maka tunggulah kehancuran itu.”",netral
UgwCS2zaftDVY28aWFR4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Negara ini sudah dikuasai gerombolan penjahat ...,netral
Ugwap9avIsypofZ-U-p4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Moral MA jatuh justru karena menyatakan diri tidak mampu...
Membuat Markus ( makelar kasus) nya akan semakin merajalela karena ketidakmampuan Mahkamah Agung...
Wilayah hukum kita betul-betul patah kaki-kakinya A. K. A lumpuh.... Miris.
Marwah / keagungan MA hilang...
Sinyal keadilan perlahan akan menghilang, kita sudah tidak bisa lagi menggunakan sistem hukum kita karena lemahnya MA
Rezim saat ini terutama para petinggi negara terlihat seperti ingin meng kudeta konstitusi... Semakin parah kerusakan yg mereka buat karena keinginan terus menerus berkuasa...
Konstitusi itu adalah kesepakatan bernegara dari warga negara. Jadi warga negara meng upload pikiran keadilan nya supaya dicatat menjadi konstitusi... Itu yang di baca Oleh pendiri Republik / founding parents kita.
Presiden Jokowi tidak bertindak dan membiarkan pembusukkan konstitusi terjadi...serta membiarkan konstitusi itu diperalat oleh politisi... Itu bisa menjadi dasar untuk memulai impeachment.
Saat ini muncul yang namanya Penjahat Konstitusi Indonesia..., silahkan disingkat sendiri.. 😁
Salam 0% bendera perang kita 0%",negatif
UgyjUwnv_2Vu90xr1wJ4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"PENEGAKAN HUKUM HARUS DIMULAI DARI DIRI SENDIRI.

Hakim bisa hukum potong tangan pencuri namun tidak ada Hakim mampu potong tangan sendiri setelah Kenyang Korupsi.

by. Paripih.
SALAM DEMOKRASI PANCASILA.",negatif
UgzUJgoWQ5aHBK01sMp4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Pak Rocky... jaga kesehatan mengingat banyaknya kesibukan dan usia Pak Rocky yang sudah tidak muda lagi.
Ini beneran serius karena perhatian saya, bukan perez atau sekedar basa basi lho Pak Rocky.. 🙏😀
Semoga Pak Rocky selalu sehat dan bahagia 💕🧸🙏",netral
UgweyPmxOcHfyJzzIOZ4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Negeri ini memang sedang dihancurkan... musibah besar melanda negeri ini.... innalillahi wa inan ilaihi raaji'un,netral
Ugxc-jO58cegY8ux5yV4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Daripada gak fungsi dan makan gaji buta ... mundur dan bubar saja ...,netral
UgzJLejicSQ5fY996sx4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"*Jadi ngga menentu lah hukum dan hilang lah keadilan, pengadilan jadi penghukuman 🤦🏻‍♂️*",netral
Ugy4061dYzS7sRaoj014AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Kalau tak sanggup ,mengundurkan diri aja...
Tapi dipikir2 klau pejabat dinegara kita mana mau mengundurkan diri,malah mah lari kedukun supaya jabatan abadi... 🙏",netral
UgzU_iMMlUoi_v_DjDV4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"LAIN LADANG LAIN BELALANG 
LAIN TAK SANGGUP LAIN TAK MAU #IJAZAH PALSU TANDA TAK MAMPU  😂😂😂",netral
Ugzf-YGwds8GyOl5Ngh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Koruptor kalo sudah terbukti d i Persidangan langsung saja di Eksekusi Hukum mati tdk usah di penjara dan Miskinkan,netral
UgyVnCTWcvvjs9YBXft4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,MA BAHKAN SARANGNYA PUNGLI DAN KORUPSI KELAS KAKAP,negatif
Ugz_BNLXGjMajjiNlFJ4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Jalan keluarnya revolusi.,netral
UgyICMKMQHIxay2IB8l4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Negara para makelar, mulai dari makelar sim, makelar perizinan sampai makelar hukum bahkan ada yang jadi makelar capres",netral
Ugy2M61vd99HCCguOCF4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Carilh pimpinan yg bisa merubh semua...,netral
UgwUCsbE0DwUF7eZMQx4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,MA ga sanggup karna MA Podo wae korupsi,negatif
UgwynLWbd8nLiDHi0tB4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"MA saja korupsi, apalagi penegak hukum yg lain.",negatif
UgwPEgNgWl9Oh-BMoX94AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Hebat ya mafia hukum.. sampai sampai tidak bisa dibersihkan,,,, dan wakil MA tau dan sadar akan keberadaan si para mafia tsb.",negatif
UgwL-0UUBxgGG2m6KEF4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,MENYERAH KARENA UANG....!!!! YANG MENJADI BOOMERANG 😎,netral
UgyTjSxDDldsTvaC34Z4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Sangat menakjubkan kalau di final Maroko vs Kroasia
Itu yang saya harapkan 
Joss Gandoss 👍🙏",netral
Ugy-vqpDRWJkrldTeaN4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Sehat sehat selalu buat seluruh kru FNN termasuk para artisnya hehehe,netral
Ugzmt0tZOxzVjA-F-bB4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Hanya orang yg bersih yg sanggup memberantas mafia peradilan, yg kotor ya gk bakal sanggup",negatif
Ugz_2QJpE7EFJB9kD314AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Semoga presiden yg baru, mampu membenah semua kekusutan dalam bidang hukum.",netral
UgyeI06CxPKH-g1DTWZ4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Hancur lebur negeri ini hanya karena dua periode, apalagi Kalau tiga periode, ajur juum...... Ajur mumur.",netral
UgxXhfVCEAWKjsZRl1F4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Kepolisian dan kejaksaan bukan lemah tapi dilemahkan,netral
UgyAgl7dU1wHwvku0UB4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Hukum sebab dan akibat....siapa yang diangkat dan siapa yang mengangkat..,netral
UgzX3zOmhmqC44gj4ct4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Kalau MA sudah angkat tangan jadi apa jadinya negara,netral
UgxPaQj-luM4a2WMui54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Mantap, RG & HA lebih layak  sebagai the Guardian of Constitution..",positif
UgzqVM-VByB2_34G3L54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Tepat...! 👍
KIAMAT Tak hrs menunggu Dunia tamat...?
Ckp dgn Runtuhnya Penegak'kan Hukum Keadilan di suatu negri, ssgghnya kiamat itu sdg terjadi..❤🇮🇩",netral
Ugzfte4aMBCg1_uov1d4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Kayutanam menyimak... sambie nge like.,netral
Ugx9h4YW_qWJnjwc2d14AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Bangga punya ahli filsafat sejati...semoga lbh byk penerus"" bung Roger.",netral
UgwOBgWLT1EjE5tG1BN4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Jika ketidakadilan telah merajalela di tengah-tengah kaum, hukum hanya dijadikan alat untuk menindas yang lemah, maka tunggullah kehancuran sebuah bangsa. 
Cara untuk menghindarkan kehancuran sebuah bangsa adalah dengan menegakkan keadilan dan memutuskan suatu masalah dengan kebijaksanaan. Dan semua ini membutuhkan seorang pemimpin yang adil, jujur, bertanggung jawab dan yang paling penting takut kepada Tuhan yang Maha Esa. 
Semoga bangsa ini diselamatkan dari jalan yg menuju ke jurang kehancuran, dan semoga tahun 2023 keadaan bs sedikit menjadi lebih baik insyaallah. 🇮🇩🌹",netral
Ugx1URaqvkbAwbY1oVF4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"lha kalau mahkamah agung nyerah.. 
bagaimana nasib keadilan di negeri ini?
masih pantaskah disebut negara hukum?",netral
UgwojFZm7F0uuKBC9m14AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Tidak mampu mundur, lebih terhormat",netral
Ugyk3_eVJn-XjkMbI5x4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Mas Hersu, di dunia peradilan itu ada Komisi Yudisial. Masalahnya mereka tidak bisa mengkaji isi putusan, karena wilayah banding dan kasasi. Disitulah main-nya markus.",netral
UgzCkEmsAiPZcqR4ZYx4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"keren tuh "" Jihad Demokrasi""",positif
UgzEbf34L2to6hAbSPJ4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Bung Rocky.... Vamos Argentino 🏆🏆🏆🥇🥇🥇,netral
UgyUzvk9xmiRMbn2e6B4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Hukum tdk adil hanya untuk rakyat... Dan klo rakyat sdh muak akan ada hukum Rimba... #kangen 98,netral
UgxMjHDWw-TMfkH2Emh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Serahkan oengadilan rakyat sj.,netral
Ugy2Oq6xHCV2y4qHi7Z4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Bukti nyata bahwa negara sudah dikuasai oleh para mafia,negatif
UgxYD5PZfjn1RuW3I0V4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Konstitusi=kesepakatan bernegara dari warga negara.,netral
UgxwjdgDeLg3o01BUZh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Hukum Hanya berlaku untuk beruang 👍🔥🔥🔥,netral
UgxwAP8zWHrHP1HlG4F4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Hidupkan saja hukum rimba,netral
UgyVkPT7VWWL3xjz_-54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Menjamurnya pemimpin2 yg minim ilmu dan minim kemampuan tp ingin terus menggenggam jabatan. Budaya tak punya malu dan keserakahan,netral
UgzCrbcj8-lyILjHKrl4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Uda terlalu banyak rezim ini kedunguan nya,,",netral
UgyfsAeWtdW6wX0ingd4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Gampang dibeli mudah dibayar susah dijual sulit menjual.
PASRAH!",netral
UgzLe7Vag-thjOfNVTR4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,hukum di luar negeri yg tegas,netral
Ugwngz9lmGH_voaU-gh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Menyerah itu mundur dan conpress boroknya.,netral
Ugx2_pAvh2nCgKePA1Z4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Bisa idealis ngurus bangsa dan negara jika Indonesia benar benar merdeka dan kenyataan oknum pejabat dan oknim aparatnya boneka asing,netral
UgxSYOMCna04xXcLYSZ4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Ini contoh2 negara tidak mampu berkerja sesuai aturan semua jadi ladang politik..bubarkan saja lembaga2 yg tidak sesuai dengan amanat uud45 selesai..,netral
Ugx1N0Ko0_hghLn8Nw54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Bisa jadi negara mafia kalau para penegak hukum sudah mlempem..,negatif
UgxnR4S394ZEfkxfR1t4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Cinta dunia, takut mati akibatnya:
Diancam menjadi letoy.
Disogok menjadi bengkok.",netral
UgwzG51YGYy36g5uYVR4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Sehat sehat semua para pencerah kebenaran dan keadilan.. Aamiin 🤲🤲,netral
UgywVYCh-3jPJVVc4T14AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"SELAMANYA TIDAK AKAN MENDAPAT KEADILAN HUKUM. KALAU TIDAK ADA LEMBAGA PENGAWAS DAN PENGONTROL OKNUM POLISI, OKNUM JAKSA DAN OKNUM HAKIM. #salamnolpersen #TetapNolPersen #keadilanNolPersen #MafiaOknumHukum",netral
UgxhSpzmds6COiv2MWV4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Luar biasa bang Rocky ini. Maju terus bang rocky,netral
UgyrhQY5X64lcPqw7el4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Bung rocky keren bgt pakai kemeja begituuuuuuuuu👍👌,positif
UgzBjMb5ev58HJdM4Kt4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Wah lucu juga ada istilah baru Penjahat Konstitusional Indonesia.,netral
Ugyc8eJHSbcJBlAuNxd4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Sudah tidak ada lagikah kedaulatan RAKYAT utk menegakkan keadilan dan kebenaran di Negeri ini...??,netral
Ugze_DjX93UNCMia8eV4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Mantap jawabannya abang,positif
Ugx_JvnuMOmRvVCPFix4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Mantap Bang Rocky katakan jihad demokrasi abis hadiri maulid jadi adem yaa sehat selalu Aamiin .....indonesia udah carut marut politik kotor semua bikin bingung,positif
Ugy1Kd5PmLLOcULm5LB4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Koruptor  buang ke kolam buaya,netral
Ugwj2s3etjGGaWMA1t94AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Setuju lah kalau panglima penegakan hukum sudah lempar handuk untuk menghentakan dan kerakyatan para pelanggar hukum memang hukuman mati manjadi pilihan yg sangat tepat ,,,misalnya palaku korupsi minimal satu milyar dan palaku kejahatan yg menghilangkan nyawa korban tidak usah perduli dg ham demi tegaknya keadilan",negatif
UgyV6Xu9mLJnEsjRA_14AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Betapa malangnya negeri ini.....dikelola oleh org2 ga be..



Maafkan kami. ....Indonesia",netral
UgzeI7Z6-XhNdv2NdUx4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"KALAU TDK MAMPU YA MUNDUR, GITU SAJA KOK MUTER2 ☝️",netral
UgzXgC4jvyYJChorLgF4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Rezim oligarki.... Hukum amburadul.......pakai hukum jalanan aja....alias Peradilan Rakyat Akal Sehat ????!!!!!,netral
Ugw6_Gb3kI8jlbNFTq54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Wkwkwkwkwk bisa dimaklumi krn mereka tersandera sebab sdh budaya,netral
UgxoXKcbsVLLfyhlAxt4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Bisa ae bung. Hersu.. JKI..,netral
UgyK9FmobO5FM_vqlRR4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Siap jdi peganti bung roky,,,",netral
Ugy6pg_Pftmw1aKlK9d4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Semoga sapu2nya bisa dibersihkan dari mafia pungli, mafia tambang, mafia hukum, mafia kasus, dan banyak lagi.",negatif
UgwVyk86FojhrvXN4wB4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Suruh belajar ketatanegaraan, biar pola pikirnya tidak liar",netral
UgwoR1ptGqROoIJtzk54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Sudah diujung tanduk nasib suatu bangsa bila hukum sdh tidak tegak. Solusi harus segera dituntaskan, tdk tunggu waktu menunggu perpanjangan 2 periode.",netral
UgwOEB9UE7FhT0WQ5yh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Innalillahi. Rendah sekali nilai juang dan moral pejabat kita,netral
UgwVp53x__wCi81BPf54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"✋🇮🇩Aneehh Wakil Ketua  MA tak sanggup berantas MAKELAR KASUUSS, khan PUNYA POWER,,??! 👉Mungkin ada POWER yg LEBIH KUAT dari MA yg menBACKING para makelar kasus,,,,!!!",netral
UgwlDXeh1YDLRp2a4Tl4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Rocky Gerung master akal sehat 👍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,netral
UgxwCd5FGkkX6Gr7oXV4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Seyogyanya kpk turun tangan untuk memanggil hakim agung sehingga mendapat keterangan yang akurat mengenai makelar kasus,netral
Ugxw0ATmvlvayHQiFsp4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Petengdhedhet😅😅😅,netral
UgyeIFjClQP2UmRmvKF4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Jika MAFIA sudah menjadi bagian dari Penguasa, Rakyat Kecil tidak akan menemukan Keadilan Hukum di Negeri ini….",negatif
Ugx2BrotoSFV9JxRIQt4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"jihad penegakan kebenaran, negeri ini bukan milik pengkhianat",netral
UgxnRM4mnZHCOQ99Eqd4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Pelanggaran hukum dilakukan oleh rakyat dan pejabat, percobaan pelanggaran konstitusi akan dilakukan oleh pejabat, maka mereka lebih bejat dari pd penjahat.",netral
UgxoBXWgxKl77vBLTfh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"JK MEREKA MELAKUKAN KUDETA KONSTITUSI, KITA HARUS MENYERETNYA KE JALAN, WALAU SEHARI SAJA DIA MEMPERPANJANG JABATANNYA 3 PERIODE.
#SALAMPEOPLEPOWER
#SALAMAKALSEHAT
#SALAMNOLPERSEN",netral
UgwOQ-e0UlWvpDX0I0B4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Rezim dungu, memang akan hasilkan para pejabat tdk bertanggungjawab atas amanah yg diembannya.",netral
UgylJbgZmOPUjYbpnCJ4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Jangan angkat tangan doang, sekalian angkat kaki dong",netral
Ugx43yWKI1lZcMvCXHV4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Pengadilan Rakyatlah....., Salam 0%, Mantafzzz B Hersu n B Rocky...👍💪, Wajar aza byk bencana....dr manusianya sendiri..👌",netral
UgzK0D-Qo4fmpbS5o_h4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"jika pemimpinny sehat mk penyelenggara lain juga sehat, jika diatas sdh kena virus mk tertularlah virus itu...",netral
Ugwk2dpRhnvlpRuAGTp4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Karuan kita ikut sistem Myanmar dalam mengkudeta pemerintahan menggunakan militer,netral
UgzwF2Y_CUJ_9UFpaAZ4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Di negara kita memang harus ada revolusi hukum,karena mafiamakelar hukum di negara sebelah sudah sangat akut keadaanya.Harus ada Presiden yg baru dan berani memecat orang """"hukum baik jaksa,hakim,danpolisia hukum seumur hidup.",netral
UgxxKPhNJw4B-nFEcwl4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Biar ada penampilan baru xixixi......,netral
UgzumDT_MproNacw8bl4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Keadilan hanya kata normatif aja,,,,,kenyataanya hanya rekayasa bukan pembelaan dan keadilan yang benar,,,semua demi politik",netral
UgzVstZT2KhuTbXKTUF4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Klo MA saja Tidak Sanggup...Apa jadinya Hukum di negri Ini..Klo Semuanya bisa dikendalikan yg LBH Memiliki Kekuasaan Tertinggi,netral
UgxTSzEtFCGptdpr8hh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Kalau gini ceritanya solusinya cuma terapkan hukum qisas dan hukuman mati.,netral
UgxjVVjT-Fri4dhMIsl4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Bgmn bisa atasi mafia kasus, dia sendiri bagian dari masalah.",negatif
UgwCqvaPv-Iol6503R94AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Apa sih yg gk dimakelarin di negeri ini?? Smpek hutang pun dimakelarin.. 😂,netral
UgxIclatrfU6Nl7qyld4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Ada harapan ya reformasi jilid 2,netral
UgzOZlc1DkK1aslZz3V4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,GANTI REZIM SOLUSINYA...,netral
UgwZugsEsxxOvkILu9x4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,ganti semua hakim Agung skrg,netral
Ugzw41fjqgJeicAvkyN4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,No other options or choices than people power soonest,netral
UgykG00KAFkoOr3-tDx4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Harusnya gak bisa menjelesaikan masalah mafia  tanah ,berarti gak ada kredibilitasnya  digantiaja oleh penguasa ini",negatif
Ugz1oFa3aEY3Nox2MDB4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Selamat Markus anda di kasi sinyal oleh MA 🤫,netral
UgxhW9p9d99oXeESZ3B4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Inilah yg disebut zaman mulkanjabariyah...,netral
UgyEkekox1VIOEcOqJJ4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Benar pendapat bang rocky kalau tidak mampu melaksanakan tugasnya ya sudah bubarkan saja ... Utk apa rakyat menggaji nya !!!,netral
UgwAPSoDgguOTrYX-M94AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Haha..  Jd #MARKUSAGUNG 😂,netral
UgzzBh10OMjxN7rP9Jh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Rakyat banyak sependapat, kedudukan Legeslatif, Yudikatif, Exsekutif . Ini sudah ngeri2 karena fungsi masing2 lembaga seharusnya memberi keseimbangan yang bisa di rasa masyarakat .",netral
UgzaX908rkmgJ4yUK2F4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Jadi tau semua rakyat indonesia kalo hukum di indonesia benar benar udah di kuasai oligarki kenapa masih banyak yg gak sadar juga y .
Kasihan kalo para hakim.itu gak bertobat tanggung jawab nya di akherat sangat berat",netral
Ugz73h7KsUBEk6gQ1o54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Kalo sudah tak sanggup  ya mundur saja..atau bubarkan saja MA,netral
UgzErZenR84T6sHBSF54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Menurut bocah pinggiran...🙏🏻 
Semestinya, Kata "" Menyerah "" itu seiring dgn pengunduran diri atas ketidakmampuan dlm penegakan...✌🙏🏻",netral
UgwksmAzVNwyhxqy4P94AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,semua menyerah MA menyerah menyerah menyerah   masa kelam perpolitikan Indonesia,netral
UgyfFy31BXUlSAvcTgd4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Ini semua karena pimpinan negara yg tdk mempunyai wibawa.,netral
Ugx8M0P0wHoyUkKAQgl4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Dimana lagi orang akan mencari keadilan kl penegak hukum tertinggi pun sdh rusak ... mereka semua bermotif mencari kekayaan pribadi,negatif
UgxaORlgIo8vrkGwK9h4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Kalaw sudah mah kamah agung ngomong begitu terus kepada siapa lg kita mao menaruh harapan keadilan kita,netral
UgzrlVrxZOXZ6ZXKCc54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Berharap segera terjadi perubahan..,netral
Ugwu9vHqyzaEPNvZcJh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Lah....paling juga setali tiga uang..alias sekongkol...,netral
UgynBkkVarOpraRf7-54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Kalo angkat tangan  berantas markus lebih baik mundur saja jadi pejabat MA,netral
Ugy0NFuxXKrTwuW9AEl4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"mau dijelaskan bagaimana pun tp yang masih pemimpin adalah orang2 yang rakus&ambisius mereka gak akan faham malah semakin merajalela sampai k.bawah2,,rakyat cuma hnya bisa berfikir bagaimana cara untuk bertahan hidup...",netral
UgwaAP-atAejqa-_4Oh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Betul bang rocky, sudah saatnya selatan merebut dominasi utara dalam segala bidang. Termasuk persepakbolaan. Aku dukung Maroko, semoga sukses di Piala Dunia",positif
Ugw8qJfrkd2mX91gFr54AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,kalau sudah menyerah ya jalan salah satunya mundur ganti sama yang baru,netral
UgyzB4f-8BENUNRZEXV4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Kalau menyerahm mundur dong....... Nunggu apa lagi?,netral
UgwUaW-RSCi-06RCZ-x4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Negri terlalu banyak institusi namun hanya membuang uang negara tapi tidak membuat negri lebih baik.  Pelanggar hukum banyaknya para penegak hukum sendiri bagaimana keadilan akan tegak. Di +26 paling sulit membedakan siapa penjahat dan penegak hukim,  sementata politi melemahkam UU",negatif
UgwdQomOkH-lOsL8EJl4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Kalau MA menyerah ...setuju bubar kan aja MA..buat apa rakyat bayar gaji.. buat apa hambur² kan uang rakyat,netral
Ugx4xYSoYf9rT_ln8sB4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Hukum karma yg akan meneggakan hukum.🤣,netral
UgwJVVKCE9LVYC8TubZ4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"ayo bergerak secara nyata dan jgn diam saja, kita tumbang kan Rezim ini",netral
Ugz1ABtq5OocFNJm8zB4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Salam 0 % .....Jihat Demokrasi....!,netral
UgxQZ1rYhcSk1wcBQlF4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,Kl sini ada jl. Casablangka di sana ada jl. Soekarno.,netral
UgyzdHOXitH1NZQ0soh4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Tumben bung rocky pakai kemeja motif 🙂

Tetap yang terpenting  keliah akal sehatnya",netral
Ugx7VAROYW4Unq4NQe94AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Assalaamu alaikum mas HERSU N BUNG ROCKY,hemat saya,munculkan kembali PETRUS yg di jaman orba,tapi ini khusus KORUPSI N SEJENISNYA,",negatif
UgyEccKQzJHtDvd9aaN4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Jika ia tak mampu jadi apa gunanya mereka di kursi itu, makan gaji buta. b***saatttt.",netral
UgzDKBoqurR2LGYO1CN4AaABAg,YVbsAdTGV5A,makelar kasus MA,institusional,"Kalau MA sudah ngak mampu berantas Markus, maka MR alias mahkama rakyat ambil alih.",netral
